frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
21;1;1;1;2799.820344;2800.030192;2800.033043;779066;137844;137844;1724;1724;2205504;2205556;100.000;779.103;779.103;529.333;568.214;529.333;2.839;2.051;2.091;50.728;47.877;2.851;73.351;5.620;209.848;31.967;49.411;16.078;6.073;0;0;0;0;0;0;0;0
22;1;1;1;2799.854081;2800.047299;2800.048798;778280;138092;138092;1727;1727;2209472;2209524;100.000;1483.690;1483.690;530.286;569.234;530.286;1.494;0.638;0.685;15.754;14.256;1.498;45.748;9.510;193.218;14.388;17.107;16.226;6.708;0;0;0;0;0;0;0;0
23;1;1;1;2799.887660;2800.079974;2800.080971;778907;138240;138240;1728;1728;2211840;2211892;100.000;2239.812;2239.812;530.854;569.825;530.854;0.993;0.634;0.681;32.173;31.176;0.997;68.348;3.098;192.314;13.227;32.675;0.659;6.330;0;0;0;0;0;0;0;0
24;1;1;1;2799.920448;2800.113268;2800.114719;779289;138556;138556;1732;1732;2216896;2216948;100.000;1529.186;1529.186;532.068;571.129;532.068;1.445;0.803;0.851;33.749;32.298;1.451;58.665;4.299;192.820;13.643;33.295;0.039;5.936;0;0;0;0;0;0;0;0
25;1;1;1;2799.954076;2800.150147;2800.167451;779739;138952;138952;1737;1737;2223232;2223284;100.000;128.529;128.529;533.588;572.762;533.588;2.625;1.931;1.973;52.732;35.427;17.304;11.403;32.816;196.071;33.041;36.878;3.545;5.787;0;0;0;0;0;0;0;0
26;1;1;1;2799.986791;2800.179875;2800.181430;779364;139454;139454;1744;1744;2231264;2231316;100.000;1438.938;1438.938;535.516;574.848;535.516;1.551;0.823;0.870;13.979;12.424;1.555;55.935;11.124;193.084;13.687;29.729;3.605;5.651;0;0;0;0;0;0;0;0
27;1;1;1;2800.020297;2800.216307;2800.233537;780025;140520;140520;1757;1757;2248320;2248372;100.000;130.658;130.658;539.609;579.235;539.609;17.225;1.668;16.620;52.106;34.877;17.230;96.463;33.066;196.010;32.460;36.432;3.098;5.491;0;0;0;0;0;0;0;0
28;1;1;1;2800.053487;2800.247049;2800.248303;780373;141820;141820;1773;1773;2269120;2269172;100.000;1813.884;1813.884;544.601;584.588;544.601;1.250;0.676;0.725;14.767;13.512;1.255;57.806;8.496;193.562;13.893;30.742;2.592;5.310;0;0;0;0;0;0;0;0
29;1;1;1;2800.087296;2800.283692;2800.300800;781651;143812;143812;1798;1798;2300992;2301044;100.000;134.531;134.531;552.251;592.801;552.251;17.103;16.505;16.549;52.496;35.389;17.108;96.737;32.588;196.396;33.056;36.643;3.310;5.185;0;0;0;0;0;0;0;0
30;1;1;1;2800.120519;2800.317440;2800.335267;781375;144756;144756;1810;1810;2316096;2316148;100.000;130.050;130.050;555.876;596.697;555.876;17.822;17.083;17.127;34.468;16.641;17.827;96.072;51.721;196.922;34.191;33.748;0.415;4.887;0;0;0;0;0;0;0;0
31;1;1;1;2800.153729;2800.348275;2800.349821;784392;143948;143948;1800;1800;2303168;2303220;100.000;1493.052;1493.052;552.773;593.368;552.773;1.542;0.644;0.693;14.553;13.008;1.546;44.817;10.620;194.546;15.411;30.835;2.499;4.737;0;0;0;0;0;0;0;0
32;1;1;1;2800.187013;2800.383342;2800.401038;782671;141972;141972;1775;1775;2271552;2271604;100.000;128.485;128.485;545.185;585.216;545.185;17.691;1.576;1.623;51.217;33.522;17.695;9.172;34.550;196.329;33.295;35.067;1.734;4.550;0;0;0;0;0;0;0;0
33;1;1;1;2800.220505;2800.417786;2800.435378;776999;139814;139814;1748;1748;2237024;2237076;100.000;127.271;127.271;536.898;576.321;536.898;17.587;16.999;17.046;34.340;16.748;17.592;96.896;51.229;197.281;34.301;34.444;1.110;4.335;0;0;0;0;0;0;0;0
