frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
249;1;1;1;2440.069988;2440.934956;2440.937744;816251;151824;151824;3796;3796;2429184;2429236;100.000;874.082;874.082;583.017;668.642;583.017;2.782;1.877;1.981;67.243;64.456;2.787;71.058;4.145;864.968;669.866;66.829;33.496;17.548;0;0;0;0;0;0;0;0
250;1;0;1;2440.103674;2440.939501;2440.971735;820584;153370;148730;3835;3719;2453920;2453972;100.000;76.166;76.166;571.136;655.024;588.953;32.230;2.544;31.431;33.991;1.757;32.234;97.507;94.831;835.827;670.524;4.544;28.789;18.250;0;0;0;0;12140;75;12211;330872
251;1;1;1;2440.136789;2440.976765;2440.980671;817535;153478;153478;3837;3837;2455648;2455700;100.000;630.338;630.338;589.368;675.918;589.368;3.901;1.581;1.693;8.936;5.030;3.906;43.349;43.710;839.976;646.127;37.264;3.931;17.355;0;0;0;0;0;0;0;0
252;1;1;1;2440.170171;2441.042232;2441.046075;812707;152446;152446;3812;3812;2439136;2439188;100.000;635.172;635.172;585.405;671.391;585.405;3.838;2.592;2.675;65.404;61.562;3.842;69.633;5.875;872.061;678.197;65.468;32.134;18.279;0;0;0;0;0;0;0;0
253;1;0;1;2440.202965;2441.046075;2441.081047;811017;150768;145488;3770;3638;2412288;2412340;100.000;69.034;69.034;558.686;640.747;578.962;34.965;2.882;34.127;34.972;0.000;34.972;97.585;99.999;843.110;679.836;3.842;29.491;18.980;0;0;0;0;14268;1;14264;399076
254;1;1;1;2440.237446;2441.088515;2441.092253;812416;148606;148606;3716;3716;2377696;2377748;100.000;636.446;636.446;570.660;654.480;570.660;3.733;1.556;1.644;11.206;7.468;3.738;43.988;33.355;851.069;657.709;42.440;9.107;18.363;0;0;0;0;0;0;0;0
255;1;1;1;2440.269721;2441.149733;2441.153138;815874;147150;147150;3679;3679;2354400;2354452;100.000;694.939;694.939;565.068;648.054;565.068;3.398;2.299;2.379;60.885;57.480;3.405;69.852;5.593;880.012;685.261;61.218;27.884;18.958;0;0;0;0;0;0;0;0
256;1;1;1;2440.301887;2441.160915;2441.163393;811813;146080;146080;3652;3652;2337280;2337332;100.000;944.124;944.124;560.960;643.336;560.960;2.472;1.440;1.556;10.255;7.777;2.477;62.793;24.157;859.028;662.182;11.182;22.151;19.157;0;0;0;0;0;0;0;0
257;1;1;1;2440.334845;2441.199184;2441.201594;809323;145366;145366;3635;3635;2325856;2325908;100.000;967.138;967.138;558.218;640.211;558.218;2.398;1.338;1.438;38.201;35.791;2.410;59.669;6.309;864.339;667.050;38.268;4.935;18.268;0;0;0;0;0;0;0;0
258;1;1;1;2440.368756;2441.260164;2441.263435;806066;145058;145058;3627;3627;2320928;2320980;100.000;710.879;710.879;557.035;638.848;557.035;3.266;2.136;2.250;61.841;58.570;3.271;68.766;5.290;891.408;695.558;60.980;27.647;18.855;0;0;0;0;0;0;0;0
259;1;1;1;2440.401893;2441.268198;2441.270674;803994;144584;144584;3615;3615;2313344;2313396;100.000;937.341;937.341;555.215;636.757;555.215;2.470;1.451;1.550;7.239;4.763;2.475;62.602;34.199;866.306;669.463;8.034;25.299;19.257;0;0;0;0;0;0;0;0
260;1;1;1;2440.435134;2441.304911;2441.308649;804675;144650;144650;3617;3617;2314400;2314452;100.000;619.268;619.268;555.468;637.056;555.468;3.734;1.567;1.654;37.976;34.237;3.739;44.230;9.844;869.777;674.106;36.713;3.379;18.265;0;0;0;0;0;0;0;0
