frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
102;1;1;1;0;0.000;2724.633914;2724.636844;34.933;780328;9755;12485248;12485248;1903.117;1903.117;2996.469;3188.438;2996.469;3.429;2.930;6.560;1.964;12.919;12.919;99.999;77.321;0;0;0;0;0
103;1;1;1;0;0.000;2724.667305;2724.669871;33.026;782351;9780;12517616;12517616;1478.712;1478.712;3004.237;3196.698;3004.237;3.486;2.565;8.465;2.398;14.516;14.516;99.999;82.328;0;0;0;0;0
104;1;1;1;0;0.000;2724.699921;2724.702010;32.140;782164;9778;12514624;12514624;1990.302;1990.302;3003.519;3195.941;3003.519;2.768;2.090;6.288;1.817;11.145;11.146;99.999;81.250;0;0;0;0;0
105;1;1;1;0;0.000;2724.734024;2724.736153;34.143;783021;9788;12528336;12528336;1987.555;1987.555;3006.810;3199.428;3006.810;3.537;2.130;6.303;1.805;11.970;11.970;99.999;82.208;0;0;0;0;0
106;1;1;1;0;0.000;2724.767096;2724.769443;33.289;786829;9836;12589264;12589264;1573.352;1573.352;3021.433;3214.996;3021.433;3.277;2.347;8.002;2.268;13.625;13.625;99.999;82.776;0;0;0;0;0
107;1;1;1;0;0.000;2724.799834;2724.801922;32.480;789365;9868;12629840;12629840;1969.837;1969.837;3031.171;3225.364;3031.171;2.682;2.088;6.412;1.870;11.181;11.181;99.999;81.327;0;0;0;0;0
108;1;1;1;0;0.000;2724.833962;2724.836093;34.171;790807;9886;12652912;12652912;1999.812;1999.812;3036.708;3231.255;3036.708;3.476;2.131;6.327;1.860;11.935;11.935;99.998;82.140;0;0;0;0;0
109;1;1;1;0;0.000;2724.867532;2724.869728;33.635;789334;9867;12629344;12629344;1511.788;1511.788;3031.052;3225.225;3031.052;3.713;2.196;8.354;2.352;14.263;14.263;99.997;84.600;0;0;0;0;0
110;1;1;1;0;0.000;2724.899925;2724.902016;32.288;783753;9797;12540048;12540048;2083.712;2083.712;3009.621;3202.416;3009.621;2.772;2.091;6.018;1.767;10.881;10.882;99.998;80.783;0;0;0;0;0
111;1;1;1;0;0.000;2724.933725;2724.936467;34.451;781240;9766;12499840;12499840;2027.568;2027.568;2999.971;3192.156;2999.971;3.239;2.741;6.165;1.771;12.146;12.146;99.998;77.427;0;0;0;0;0
112;1;1;1;0;0.000;2724.967142;2724.969415;32.948;781247;9766;12499952;12499952;1540.096;1540.096;2999.998;3192.183;2999.998;3.323;2.273;8.116;2.395;13.712;13.713;99.997;83.424;0;0;0;0;0
113;1;1;1;0;0.000;2724.999836;2725.001917;32.501;783523;9795;12536368;12536368;2079.151;2079.151;3008.738;3201.494;3008.738;2.683;2.081;6.030;1.746;10.794;10.794;99.997;80.721;0;0;0;0;0
114;1;1;1;0;0.000;2725.034123;2725.036428;34.512;783046;9789;12528736;12528736;1957.740;1957.740;3006.906;3199.544;3006.906;3.637;2.305;6.400;1.894;12.341;12.342;99.999;81.324;0;0;0;0;0
115;1;1;1;0;0.000;2725.067374;2725.069511;33.083;785712;9822;12571392;12571392;1537.458;1537.458;3017.144;3210.431;3017.144;3.551;2.137;8.177;2.389;13.865;13.865;99.998;84.583;0;0;0;0;0
116;1;1;1;0;0.000;2725.099812;2725.101891;32.380;788409;9856;12614544;12614544;1985.034;1985.034;3027.500;3221.457;3027.500;2.660;2.078;6.355;1.800;11.093;11.093;99.998;81.262;0;0;0;0;0
