frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
31;1;1;1;IDLE;0.000;0.000;1.000;3097.504243;3097.506954;3097.531540;3097.661321;784392;784392;784392;9805;100;12550272;12550312;100.000;889.651;889.651;31.380;34.478;3012.075;2.931;0.000;0.000;4.370;6.079;0.003;13.380;13.380;140.259;154.366;24.585;8.667;54.421;1.543;0.899;0.497;1.406;0.026;2.712;157.078;2976.676;119.863;86.530;81.549;86.530;0.002;0.027;4.318;0.130;0;1;26.714;26.716;nan;nan;nan;130660;1;0;0;0;0;0;0
32;1;1;1;IDLE;0.000;0.000;1.000;3097.613547;3097.616294;3097.641715;3097.775637;782671;782671;782671;9784;22;12522736;12522776;100.000;886.301;886.301;6.924;7.590;3005.466;2.912;0.000;0.000;4.279;6.001;0.001;13.192;13.192;145.213;159.343;25.422;8.279;51.892;1.455;0.904;0.502;1.392;0.026;2.746;162.089;3057.659;109.339;76.006;81.202;76.006;0.002;1.010;4.311;0.129;0;1;25.603;25.604;nan;nan;nan;28764;1;0;0;0;0;0;0
33;1;1;1;IDLE;0.000;0.000;1.000;3097.728383;3097.731152;3097.756096;3097.903883;776999;776999;776999;9713;18;12431984;12432024;100.000;896.550;896.550;5.706;6.247;2983.686;2.839;0.000;0.000;4.383;6.123;0.001;13.344;13.344;158.864;172.731;24.944;7.726;53.498;1.549;0.891;0.509;1.404;0.029;2.769;175.500;3152.572;114.859;81.525;81.222;81.525;0.002;0.570;4.331;0.130;0;1;25.660;25.661;nan;nan;nan;23688;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;3097.856272;3097.859000;3097.884430;3098.021630;778650;778650;778650;9734;18;12458400;12458440;100.000;877.018;877.018;5.526;6.066;2990.026;2.920;0.000;0.000;4.295;6.149;0.001;13.363;13.363;148.424;162.629;25.430;8.217;52.548;1.486;0.889;0.503;1.389;0.028;2.728;165.357;3236.985;127.848;94.515;82.053;94.515;0.002;0.779;4.329;0.130;0;1;25.598;25.600;nan;nan;nan;22936;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;3097.975030;3097.977915;3098.002489;3098.134504;778007;778007;778007;9726;18;12448112;12448152;100.000;882.226;882.226;5.526;6.066;2987.556;2.876;0.000;0.000;4.222;5.953;0.001;13.050;13.050;142.479;156.589;24.574;8.334;53.105;1.393;0.900;0.499;1.404;0.027;2.885;159.473;3316.526;118.915;85.582;82.274;85.582;0.002;0.287;4.304;0.129;0;1;25.090;25.091;nan;nan;nan;22936;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;3098.087308;3098.090055;3098.115809;3098.266693;776483;776483;776483;9707;20;12423728;12423768;100.000;878.066;878.066;6.067;6.670;2981.704;2.892;0.000;0.000;4.223;7.018;0.001;14.133;14.133;162.489;176.638;25.755;8.001;54.876;1.403;0.896;0.508;1.389;0.027;2.746;179.385;3415.382;112.139;78.806;82.057;78.806;0.002;0.362;4.286;0.129;0;1;25.710;25.711;nan;nan;nan;25192;1;0;0;0;0;0;0
37;1;1;1;IDLE;0.000;0.000;1.000;3098.219351;3098.222015;3098.248112;3098.390470;781287;781287;781287;9767;20;12500592;12500632;100.000;899.423;899.423;6.293;6.896;3000.152;2.863;0.000;0.000;4.279;7.017;0.001;14.159;14.159;154.557;168.455;26.097;8.405;54.255;1.420;0.905;0.516;1.409;0.029;2.665;171.120;3505.826;131.961;98.627;83.093;98.627;0.010;0.891;4.286;0.129;0;1;25.595;25.598;nan;nan;nan;26132;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;3098.344055;3098.346728;3098.371378;3098.510749;780329;780329;780329;9755;22;12485264;12485304;100.000;876.494;876.494;6.699;7.364;2996.473;2.983;0.000;0.000;4.223;6.000;0.001;13.206;13.206;149.776;164.020;24.650;8.051;53.573;1.397;0.894;0.501;1.404;0.027;2.673;166.694;3592.771;124.713;91.380;83.610;91.380;0.002;0.180;4.278;0.128;0;1;25.089;25.090;nan;nan;nan;27824;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;3098.463453;3098.466320;3098.491548;3098.630034;780785;780785;780785;9760;23;12492560;12492600;100.000;881.322;881.322;7.015;7.711;2998.224;2.994;0.000;0.000;4.268;5.895;0.001;13.158;13.158;149.539;163.714;25.228;8.037;52.156;1.445;0.901;0.494;1.402;0.027;2.867;166.582;3678.723;119.592;86.258;83.776;86.258;0.002;0.887;4.278;0.128;0;1;25.093;25.094;nan;nan;nan;29140;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;3098.582476;3098.585246;3098.610692;3098.753874;785430;785430;785430;9818;23;12566880;12566920;100.000;879.390;879.390;7.195;7.892;3016.061;2.909;0.000;0.000;4.782;6.145;0.001;13.836;13.836;154.337;168.628;25.445;8.205;54.376;1.744;0.898;0.512;1.600;0.028;2.771;171.399;3769.230;118.927;85.593;83.890;85.593;0.002;0.225;4.406;0.132;0;1;25.483;25.486;nan;nan;nan;29892;1;0;0;0;0;0;0
