frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
285;1;1;1;3376.193890;3376.197623;3376.215134;815482;815482;815482;10194;10194;13047712;13047752;100.000;1056.934;1056.934;3131.460;3518.007;3131.460;17.494;1.187;10.710;6.238;2.600;31.132;13.620;17.512;61.160;56.250;3.733;21.243;31.287;2.046;1.273;0;0;0;0;0;0;0;0
286;1;1;1;3376.227335;3376.231866;3376.248497;814633;814633;814633;10183;10183;13034128;13034168;100.000;1093.409;1093.409;3128.200;3514.330;3128.200;16.615;1.577;10.749;5.877;2.610;33.362;16.731;16.631;64.632;49.850;4.531;21.272;34.243;0.910;1.250;0;0;0;0;0;0;0;0
287;1;1;1;3376.261459;3376.266144;3376.283193;814941;814941;814941;10187;10187;13039056;13039096;100.000;1070.200;1070.200;3129.383;3515.664;3129.383;17.032;1.216;10.547;6.011;2.622;34.696;17.648;17.049;61.865;49.137;4.686;22.635;34.279;0.945;1.231;0;0;0;0;0;0;0;0
288;1;1;1;3376.293412;3376.297242;3376.315868;818847;818847;818847;10236;10236;13101552;13101592;100.000;1011.749;1011.749;3144.382;3532.522;3144.382;18.610;1.789;11.867;6.569;2.805;32.675;14.049;18.627;63.711;57.005;3.830;21.977;31.097;2.236;1.294;0;0;0;0;0;0;0;0
289;1;1;1;3376.327717;3376.332865;3376.348592;824052;824052;824052;10301;10301;13184832;13184872;100.000;1195.386;1195.386;3164.369;3554.974;3164.369;15.711;1.002;10.131;5.909;2.566;32.724;16.997;15.727;64.416;48.060;5.149;21.368;35.623;2.290;1.356;0;0;0;0;0;0;0;0
290;1;1;1;3376.361384;3376.366394;3376.384717;835458;835458;835458;10444;10444;13367328;13367368;100.000;1018.814;1018.814;3208.168;3604.195;3208.168;18.304;1.633;11.422;6.338;2.707;36.125;17.802;18.323;62.339;50.720;5.010;24.159;33.529;0.196;1.284;0;0;0;0;0;0;0;0
291;1;1;1;3376.394142;3376.398130;3376.415940;819605;819605;819605;10246;10246;13113680;13113720;100.000;1005.043;1005.043;3147.293;3535.812;3147.293;17.794;1.767;11.078;5.867;2.648;31.223;13.413;17.811;62.196;57.043;3.987;22.049;31.735;1.598;1.303;0;0;0;0;0;0;0;0
292;1;1;1;3376.428132;3376.433311;3376.450431;827799;827799;827799;10348;10348;13244784;13244824;100.000;1066.275;1066.275;3178.758;3571.144;3178.758;17.103;1.182;10.381;5.899;2.565;34.491;17.370;17.121;60.635;49.638;5.178;23.207;35.181;1.848;1.337;0;0;0;0;0;0;0;0
293;1;1;1;3376.460462;3376.466991;3376.485109;830771;830771;830771;10385;10385;13292336;13292376;100.000;1011.361;1011.361;3190.170;3583.960;3190.170;18.101;1.848;11.314;6.075;2.688;34.678;16.560;18.118;62.448;52.247;6.529;24.551;33.681;0.347;1.275;0;0;0;0;0;0;0;0
294;1;1;1;3376.494197;3376.498670;3376.516731;835004;835004;835004;10438;10438;13360064;13360104;100.000;1055.693;1055.693;3206.425;3602.224;3206.425;18.045;1.218;11.075;6.494;2.672;31.622;13.560;18.061;61.319;57.117;4.473;22.840;31.679;1.655;1.299;0;0;0;0;0;0;0;0
295;1;1;1;3376.526698;3376.532310;3376.549963;814967;814967;814967;10188;10188;13039472;13039512;100.000;1002.096;1002.096;3129.483;3515.802;3129.483;17.635;1.800;11.002;5.933;2.527;33.232;15.579;17.653;62.321;53.120;5.612;22.739;33.641;0.307;1.237;0;0;0;0;0;0;0;0
296;1;1;1;3376.561525;3376.566663;3376.583747;818656;818656;818656;10234;10234;13098496;13098536;100.000;1075.545;1075.545;3143.649;3531.712;3143.649;17.068;1.145;10.515;6.031;2.656;33.784;16.700;17.084;61.549;50.569;5.138;23.189;34.353;1.019;1.224;0;0;0;0;0;0;0;0
