frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
21;1;1;1;5211.777377;5211.967481;5211.969249;779066;137844;137844;1724;1724;2205504;2205556;100.000;1252.038;1252.038;529.333;568.214;529.333;1.764;0.699;0.747;33.201;31.433;1.768;42.249;5.325;190.104;6.104;32.533;0.801;3.798;0;0;0;0;0;0;0;0
22;1;1;1;5211.808551;5212.001747;5212.002660;778280;138092;138092;1727;1727;2209472;2209524;100.000;2442.693;2442.693;530.286;569.234;530.286;0.908;0.581;0.632;33.411;32.497;0.913;69.243;2.734;193.196;6.181;34.265;0.932;3.619;0;0;0;0;0;0;0;0
23;1;1;1;5211.842041;5212.034737;5212.036008;778907;138240;138240;1728;1728;2211840;2211892;100.000;1752.914;1752.914;530.854;569.825;530.854;1.266;0.767;0.814;33.348;32.077;1.270;64.045;3.810;192.697;6.195;32.991;0.343;3.414;0;0;0;0;0;0;0;0
24;1;1;1;5211.875801;5212.068956;5212.070178;779289;138556;138556;1732;1732;2216896;2216948;100.000;1815.586;1815.586;532.068;571.129;532.068;1.218;0.660;0.708;34.170;32.948;1.222;57.935;3.577;193.155;7.032;34.218;0.885;3.256;0;0;0;0;0;0;0;0
25;1;1;1;5211.908614;5212.105139;5212.122513;779739;138952;138952;1737;1737;2223232;2223284;100.000;128.033;128.033;533.588;572.762;533.588;17.360;16.825;16.874;52.335;34.961;17.374;97.126;33.197;196.525;26.034;36.184;2.850;3.231;0;0;0;0;0;0;0;0
26;1;1;1;5211.941968;5212.136440;5212.137833;779364;139454;139454;1744;1744;2231264;2231316;100.000;1607.520;1607.520;535.516;574.848;535.516;1.387;0.640;0.687;15.320;13.927;1.393;49.343;9.090;194.472;8.020;31.301;2.032;3.156;0;0;0;0;0;0;0;0
27;1;1;1;5211.975356;5212.170577;5212.171712;780025;140520;140520;1757;1757;2248320;2248372;100.000;1997.074;1997.074;539.609;579.235;539.609;1.131;0.608;0.810;33.879;32.744;1.135;71.304;3.351;195.221;8.566;34.136;0.803;3.009;0;0;0;0;0;0;0;0
28;1;1;1;5212.008667;5212.201991;5212.203325;780373;141820;141820;1773;1773;2269120;2269172;100.000;1707.065;1707.065;544.601;584.588;544.601;1.330;0.644;0.691;31.613;30.279;1.334;51.827;4.219;193.324;6.845;31.414;1.919;2.941;0;0;0;0;0;0;0;0
29;1;1;1;5212.041941;5212.235455;5212.236395;781651;143812;143812;1798;1798;2300992;2301044;100.000;2453.211;2453.211;552.251;592.801;552.251;0.934;0.573;0.624;33.070;32.131;0.940;66.353;2.842;193.514;6.583;33.464;0.131;2.765;0;0;0;0;0;0;0;0
30;1;1;1;5212.075302;5212.283648;5212.286131;781375;144756;144756;1810;1810;2316096;2316148;100.000;939.123;939.123;555.876;596.697;555.876;2.477;1.820;1.859;49.736;47.253;2.483;74.841;4.993;208.346;22.986;48.193;14.859;3.521;0;0;0;0;0;0;0;0
31;1;1;1;5212.108931;5212.300988;5212.302712;784392;143948;143948;1800;1800;2303168;2303220;100.000;1337.356;1337.356;552.773;593.368;552.773;1.719;0.684;0.733;16.581;14.856;1.725;42.509;10.402;192.057;6.233;17.340;15.994;4.301;0;0;0;0;0;0;0;0
32;1;1;1;5212.141649;5212.327488;5212.329557;782671;141972;141972;1775;1775;2271552;2271604;100.000;1100.018;1100.018;545.185;585.216;545.185;2.064;0.988;1.034;26.845;24.775;2.070;49.953;7.709;185.839;-0.255;26.500;6.833;4.459;0;0;0;0;0;0;0;0
33;1;1;1;5212.175464;5212.361960;5212.363644;776999;139814;139814;1748;1748;2237024;2237076;100.000;1333.029;1333.029;536.898;576.321;536.898;1.679;0.935;0.983;34.087;32.403;1.684;58.373;4.939;186.496;0.498;34.473;1.139;4.251;0;0;0;0;0;0;0;0
