frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
78;1;1;0.000000;1.221730;1.000000;3274.042324;3274.286251;3274.291385;779451;175355;161653;148910;148910;1862;2382560;100.000;464.177;571.827;613.821;22.497;92.186;19.104;0.000;78.556;4.683;5.134;91.220;243.927;249.061;249.060;12.386;3.852;4.765;14;27.366;55.732;139.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
79;1;1;0.000000;1.221730;1.000000;3274.075690;3274.313097;3274.320391;784719;169212;157456;147042;147042;1839;2352672;100.000;322.617;564.654;606.129;21.563;93.053;18.738;0.001;0.000;4.516;7.294;61.909;237.408;244.702;244.700;5.899;6.487;4.873;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
80;1;1;0.000000;1.221730;1.000000;3274.110412;3274.348731;3274.357008;780701;165789;155542;146382;146382;1830;2342112;100.000;283.007;562.119;603.392;21.236;93.819;18.750;0.001;97.750;7.682;8.277;92.815;238.319;246.597;246.595;8.200;2.301;4.712;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
81;1;1;0.000000;1.221730;1.000000;3274.143209;3274.386886;3274.388764;785754;164816;155337;145442;145442;1819;2327072;100.000;1239.146;558.510;599.534;20.976;94.249;18.510;0.000;0.000;1.452;1.878;77.282;243.677;245.555;245.555;13.021;4.821;4.719;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
82;1;1;0.000000;1.308997;1.000000;3274.174940;3274.418028;3274.433579;783308;164145;155716;145720;145720;1822;2331520;100.000;149.941;559.577;600.669;20.955;94.865;18.603;0.000;0.000;14.826;15.551;95.340;243.088;258.639;258.638;10.830;2.191;4.561;15;7.886;52.700;146.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
83;1;1;0.000000;1.308997;1.000000;3274.210608;3274.444480;3274.453941;782737;163755;155840;145846;145846;1824;2333536;100.000;246.685;560.061;601.198;20.921;95.167;18.633;0.000;70.866;8.822;9.461;93.254;233.872;243.333;243.332;3.949;6.881;4.706;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
84;1;1;0.000000;1.308997;1.000000;3274.242895;3274.483614;3274.494097;781874;163422;155787;146012;146012;1826;2336192;100.000;222.890;560.699;601.881;20.901;95.328;18.675;0.000;117.265;9.731;10.483;92.829;240.720;251.202;251.201;9.749;5.800;4.774;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
85;1;1;0.000000;1.308997;1.000000;3274.274883;3274.524819;3274.535156;780545;163544;155922;146308;146308;1829;2340928;100.000;226.474;561.835;603.085;20.953;95.339;18.744;0.000;0.000;8.760;10.337;84.747;249.935;260.273;260.272;17.620;7.871;4.968;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
86;1;1;0.000000;1.308997;1.000000;3274.310888;3274.557467;3274.561721;778343;162868;155350;146104;146104;1827;2337664;100.000;549.881;561.052;602.256;20.925;95.384;18.771;0.001;0.000;1.641;4.254;38.570;246.580;250.833;250.831;16.936;0.685;4.700;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
87;1;1;0.000000;1.308997;1.000000;3274.342763;3274.578067;3274.593278;778458;161797;154691;145634;145634;1821;2330144;100.000;153.197;559.247;600.316;20.784;95.608;18.708;0.000;93.508;14.512;15.211;95.402;235.303;250.515;250.514;4.202;12.734;5.202;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
88;1;1;0.000000;1.396263;1.000000;3274.375156;3274.615479;3274.621682;778592;161148;154214;145652;145652;1821;2330432;100.000;375.804;559.316;600.385;20.697;95.697;18.707;0.000;0.000;3.704;6.204;59.702;240.322;246.526;246.523;8.280;4.078;5.132;16;28.203;28.203;249.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
89;1;1;0.000000;1.396263;1.000000;3274.409065;3274.656998;3274.658275;779952;161255;154099;146464;146464;1831;2343424;100.000;1837.065;562.434;603.729;20.675;95.562;18.779;0.000;0.000;0.919;1.277;71.964;247.934;249.210;249.209;16.467;8.186;5.323;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
90;1;1;0.000000;1.396263;1.000000;3274.444333;3274.686565;3274.692057;779674;163481;156648;148650;148650;1859;2378400;100.000;433.216;570.828;612.755;20.968;95.820;19.066;0.001;142.655;4.849;5.492;88.298;242.232;247.724;247.722;12.700;3.766;5.226;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
91;1;1;0.000000;1.396263;1.000000;3274.476026;3274.712179;3274.722517;781083;187045;162867;149974;149974;1875;2399584;100.000;232.150;575.913;618.200;23.947;87.074;19.201;0.001;0.000;4.634;10.338;44.824;236.153;246.492;246.490;4.981;7.720;5.381;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
92;1;1;0.000000;1.396263;1.000000;3274.508409;3274.747186;3274.761164;780537;179593;163148;150044;150044;1876;2400704;100.000;171.786;576.181;618.492;23.009;90.843;19.223;0.001;0.000;8.729;13.977;62.451;238.777;252.754;252.752;6.655;1.674;5.150;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
93;1;1;0.000000;1.483530;1.000000;3274.542372;3274.800028;3274.806151;773046;174371;159906;148126;148126;1852;2370016;100.000;387.235;568.816;610.585;22.556;91.704;19.161;0.000;0.000;5.762;6.122;94.116;257.656;263.778;263.777;26.164;19.509;6.047;17;13.988;58.976;241.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
94;1;1;0.000000;1.483530;1.000000;3274.577484;3274.817730;3274.835318;770822;169386;156261;145994;145994;1825;2335904;100.000;132.822;560.629;601.789;21.975;92.251;18.940;0.000;122.948;17.141;17.588;97.458;240.247;257.835;257.834;10.532;15.632;6.646;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
95;1;1;0.000000;1.483530;1.000000;3274.610353;3274.849275;3274.859431;778859;164742;153197;143854;143854;1799;2301664;100.000;226.667;552.412;592.985;21.152;92.992;18.470;0.001;0.000;6.472;10.156;63.724;238.922;249.078;249.077;8.744;1.788;6.343;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
96;1;1;0.000000;1.483530;1.000000;3274.641685;3274.884603;3274.893129;778333;164295;153708;144278;144278;1804;2308448;100.000;270.790;554.040;594.726;21.109;93.556;18.537;0.000;0.000;7.908;8.526;92.752;242.918;251.444;251.443;10.738;1.994;6.071;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
97;1;1;0.000000;1.483530;1.000000;3274.675904;3274.924042;3274.928419;782798;162867;152803;144196;144196;1803;2307136;100.000;527.245;553.725;594.388;20.806;93.821;18.421;0.000;0.000;1.047;4.377;23.913;248.138;252.515;252.514;16.844;6.106;6.073;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
98;1;1;0.000000;1.483530;1.000000;3274.710332;3274.952230;3274.958754;781418;162606;154155;144552;144552;1807;2312832;100.000;354.646;555.092;595.846;20.809;94.803;18.499;0.001;77.778;5.949;6.524;91.193;241.898;248.422;248.420;11.699;5.146;6.015;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
99;1;1;0.000000;1.483530;1.000000;3274.743164;3274.981894;3274.984936;777382;161196;153003;144056;144056;1801;2304896;100.000;758.057;553.188;593.806;20.736;94.917;18.531;0.001;0.000;2.486;3.042;81.734;238.730;241.772;241.770;8.029;3.670;5.868;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
100;1;1;0.000000;1.483530;1.000000;3274.774895;3275.014850;3275.023178;778267;161077;153192;144366;144366;1805;2309856;100.000;277.423;554.378;595.086;20.697;95.105;18.550;0.000;107.822;5.633;8.328;67.644;239.956;248.283;248.282;7.652;0.377;5.525;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
101;1;1;0.000000;1.483530;1.000000;3274.809214;3275.058353;3275.062311;780699;160312;152402;144336;144336;1805;2309376;100.000;583.547;554.263;594.971;20.534;95.066;18.488;0.000;0.000;1.264;3.958;31.940;249.138;253.097;253.096;17.821;10.169;5.815;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
102;1;1;0.000000;1.483530;1.000000;3274.844694;3275.092197;3275.094719;780328;159781;151849;144522;144522;1807;2312352;100.000;917.580;554.977;595.730;20.476;95.036;18.521;0.001;0.000;1.920;2.522;76.114;247.503;250.025;250.023;18.332;0.511;5.484;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
103;1;1;-0.087266;1.483530;1.000000;3274.876098;3275.115517;3275.117432;782351;159964;152585;144662;144662;1809;2314592;100.000;1210.449;555.515;596.313;20.447;95.387;18.491;0.001;85.387;1.395;1.915;72.847;239.419;241.334;241.331;8.319;10.013;5.767;18;2.528;25.240;124.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
104;1;1;-0.087266;1.483530;1.000000;3274.908203;3275.158239;3275.160389;782164;159732;152597;144698;144698;1809;2315168;100.000;1077.354;555.653;596.451;20.422;95.533;18.500;0.000;0.000;1.571;2.150;73.073;250.036;252.186;252.185;17.708;9.389;5.993;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
105;1;1;-0.087266;1.483530;1.000000;3274.942385;3275.191150;3275.192609;783021;160396;153534;145744;145744;1822;2331904;100.000;1599.939;559.669;600.761;20.484;95.722;18.613;0.000;114.481;1.076;1.459;73.733;248.765;250.224;250.222;17.285;0.423;5.645;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
106;1;1;-0.087266;1.483530;1.000000;3274.977591;3275.218094;3275.230874;786829;185042;161832;147616;147616;1846;2361856;100.000;184.842;566.858;608.491;23.517;87.457;18.761;0.000;0.000;8.813;12.780;68.962;240.503;253.283;253.281;10.896;6.389;5.692;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
107;1;1;-0.087266;1.483530;1.000000;3275.009320;3275.248984;3275.256570;789365;177663;162820;150668;150668;1884;2410688;100.000;317.848;578.578;621.068;22.507;91.645;19.087;0.000;0.000;6.780;7.586;89.371;239.664;247.251;247.249;8.453;2.443;5.489;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
108;1;1;-0.174533;1.483530;1.000000;3275.041593;3275.282902;3275.298633;790807;176581;163808;152486;152486;1907;2439776;100.000;155.113;585.559;628.568;22.329;92.766;19.282;0.000;73.755;14.904;15.730;94.747;241.309;257.039;257.038;9.038;0.585;5.182;19;7.277;49.340;122.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
109;1;1;-0.174533;1.483530;1.000000;3275.075637;3275.319213;3275.328749;789334;174477;162976;152368;152368;1905;2437888;100.000;255.682;585.106;628.070;22.104;93.408;19.303;0.000;0.000;8.917;9.536;93.510;243.576;253.112;253.111;12.015;2.977;5.044;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
110;1;1;-0.174533;1.483530;1.000000;3275.111181;3275.357058;3275.366212;783753;171497;161446;151230;151230;1891;2419680;100.000;264.348;580.736;623.384;21.882;94.139;19.296;0.000;80.930;8.579;9.154;93.714;245.876;255.031;255.030;16.526;4.512;5.011;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
